2304.07919v2,Chain of Thought Prompt Tuning in Vision Language Models,http://arxiv.org/abs/2304.07919v2,"Language-Image Pre-training has demonstrated promising results on zero-shotand few-shot downstream tasks by prompting visual models with natural languageprompts. However, most recent studies only use a single prompt for tuning,neglecting the inherent step-to-step cognitive reasoning process that humansconduct in complex task settings, for example, when processing images fromunfamiliar domains. Chain of Thought is a simple and effective approximation tohuman reasoning process and has been proven useful for natural languageprocessing (NLP) tasks. Based on this cognitive intuition, we believe thatconducting effective reasoning is also an important problem in visual tasks,and a chain of thought could be a solution to this problem. In this work, wepropose a novel chain of thought prompt tuning for vision-language modeling.Extensive experiments show that our method not only generalizes better in imageclassification tasks, has greater transferability beyond a single dataset, andhas stronger domain generalization performance, but also performs much betterin imagetext retrieval and visual question answering, which require morereasoning capabilities. We are the first to successfully adapt chain-of-thoughtprompting that combines visual and textual embeddings. We will release ourcodes",Jiaxin Ge,2023/4/16,2023/6/17
2312.13848v1,Reducing Hallucinations: Enhancing VQA for Flood Disaster Damage Assessment with Visual Contexts,http://arxiv.org/abs/2312.13848v1,"The zero-shot performance of visual question answering (VQA) models reliesheavily on prompts. For example, a zero-shot VQA for disaster scenarios couldleverage well-designed Chain of Thought (CoT) prompts to stimulate the model'spotential. However, using CoT prompts has some problems, such as causing anincorrect answer in the end due to the hallucination in the thought process. Inthis paper, we propose a zero-shot VQA named Flood Disaster VQA with Two-StagePrompt (VQA-TSP). The model generates the thought process in the first stageand then uses the thought process to generate the final answer in the secondstage. In particular, visual context is added in the second stage to relievethe hallucination problem that exists in the thought process. Experimentalresults show that our method exceeds the performance of state-of-the-artzero-shot VQA models for flood disaster scenarios in total. Our study providesa research basis for improving the performance of CoT-based zero-shot VQA.",Yimin Sun,2023/12/21,2023/12/21
2401.04398v2,Chain-of-Table: Evolving Tables in the Reasoning Chain for Table Understanding,http://arxiv.org/abs/2401.04398v2,"Table-based reasoning with large language models (LLMs) is a promisingdirection to tackle many table understanding tasks, such as table-basedquestion answering and fact verification. Compared with generic reasoning,table-based reasoning requires the extraction of underlying semantics from bothfree-form questions and semi-structured tabular data. Chain-of-Thought and itssimilar approaches incorporate the reasoning chain in the form of textualcontext, but it is still an open question how to effectively leverage tabulardata in the reasoning chain. We propose the Chain-of-Table framework, wheretabular data is explicitly used in the reasoning chain as a proxy forintermediate thoughts. Specifically, we guide LLMs using in-context learning toiteratively generate operations and update the table to represent a tabularreasoning chain. LLMs can therefore dynamically plan the next operation basedon the results of the previous ones. This continuous evolution of the tableforms a chain, showing the reasoning process for a given tabular problem. Thechain carries structured information of the intermediate results, enabling moreaccurate and reliable predictions. Chain-of-Table achieves new state-of-the-artperformance on WikiTQ, FeTaQA, and TabFact benchmarks across multiple LLMchoices.",Zilong Wang,2024/1/9,2024/1/19
2304.03087v1,Investigating Chain-of-thought with ChatGPT for Stance Detection on Social Media,http://arxiv.org/abs/2304.03087v1,"Stance detection predicts attitudes towards targets in texts and has gainedattention with the rise of social media. Traditional approaches includeconventional machine learning, early deep neural networks, and pre-trainedfine-tuning models. However, with the evolution of very large pre-trainedlanguage models (VLPLMs) like ChatGPT (GPT-3.5), traditional methods facedeployment challenges. The parameter-free Chain-of-Thought (CoT) approach, notrequiring backpropagation training, has emerged as a promising alternative.This paper examines CoT's effectiveness in stance detection tasks,demonstrating its superior accuracy and discussing associated challenges.",Bowen Zhang,2023/4/6,2023/4/6
1903.06979v1,A Principal-Agent Model of Systems Engineering Processes with Application to Satellite Design,http://arxiv.org/abs/1903.06979v1,"We present a principal-agent model of a one-shot, shallow, systemsengineering process. The process is one-shot in the sense that decisions aremade during one time step and that they are final. The term shallow refers to aone-layer hierarchy of the process. Specifically, we assume that the systemsengineer has already decomposed the problem in subsystems, and that eachsubsystem is assigned to a different subsystem engineer. Each subsystemengineer works independently to maximize their own expected payoff. The goal ofthe systems engineer is to maximize the system-level payoff by incentivizingthe subsystem engineers. We restrict our attention to requirement-basedsystem-level payoffs, i.e., the systems engineer makes a profit only if all thedesign requirements are met. We illustrate the model using the design of anEarth-orbiting satellite system where the systems engineer determines theoptimum incentive structures and requirements for two subsystems: thepropulsion subsystem and the power subsystem. The model enables the analysis ofa systems engineer's decisions about optimal passed-down requirements andincentives for sub-system engineers under different levels of task difficultyand associated costs. Sample results, for the case of risk-neutral systems andsubsystems engineers, show that it is not always in the best interest of thesystems engineer to pass down the true requirements. As expected, the modelpredicts that for small to moderate task uncertainties the optimal requirementsare higher than the true ones, effectively eliminating the probability offailure for the systems engineer. In contrast, the model predicts that forlarge task uncertainties the optimal requirements should be smaller than thetrue ones in order to lure the subsystem engineers into participation.",Salar Safarkhani,2019/3/16,2019/3/16
1002.3711v1,Theory of Regulatory Compliance for Requirements Engineering,http://arxiv.org/abs/1002.3711v1,"Regulatory compliance is increasingly being addressed in the practice ofrequirements engineering as a main stream concern. This paper points out a gapin the theoretical foundations of regulatory compliance, and presents a theorythat states (i) what it means for requirements to be compliant, (ii) thecompliance problem, i.e., the problem that the engineer should resolve in orderto verify whether requirements are compliant, and (iii) testable hypotheses(predictions) about how compliance of requirements is verified. The theory isinstantiated by presenting a requirements engineering framework that implementsits principles, and is exemplified on a real-world case study.",Ivan Jureta,2010/2/19,2010/2/19
1305.3853v2,Analysing the Assumed Benefits of Software Requirements,http://arxiv.org/abs/1305.3853v2,"Often during the requirements engineering (RE) process, the value of arequirement is assessed, e.g., in requirement prioritisation, release planning,and trade-off analysis. In order to support these activities, this researchevaluates Goal Oriented Requirements Engineering (GORE) methods for thedescription of a requirement's value. Specifically, we investigate thegoal-to-goal contribution relationship for its ability to demonstrate the valueof a requirement, and propose that it is enriched with concepts such ascorrelation, confidence, and utility.",Richard Ellis-Braithwaite,2013/5/16,2013/6/13
2207.04698v1,Numerical computing in engineering mathematics,http://arxiv.org/abs/2207.04698v1,"The rapid advances in technology over the last decade have significantlyaltered the nature of engineering knowledge and skills required in the modernindustries. In response to the changing professional requirements, engineeringinstitutions have updated their curriculum and pedagogical practices. However,most of the changes in the curriculum have been focused on the core engineeringcourses without much consideration for the auxiliary courses in mathematics andsciences. In this paper, we aim to propose a new, augmented mathematicscurriculum aimed at meeting the requirements of the modern, technology-basedengineering workplace. The proposed updates require minimal resources and canbe seamlessly integrated into the existing curriculum.",Firuz Kamalov,2022/7/11,2022/7/11
1303.5950v1,High Quality Requirement Engineering and Applying Priority Based Tools for QoS Standardization in Web Service Architecture,http://arxiv.org/abs/1303.5950v1,Even though there are more development to improving the Quality of Serviceand requirement engineering in web services yet there is a big scarcity for itsrelated standardization in day to day progress leading to vast needs in itsarea. Also in web service environment it always has been a big challenge toraise the standard of Quality of Service in requirement engineering analysis.,C. Dinesh,2013/3/24,2013/3/24
1811.03482v1,A holistic look at requirements engineering practices in the gaming industry,http://arxiv.org/abs/1811.03482v1,In this work we present an account of the status of requirements engineeringin the gaming industry. Recent papers in the area were surveyed.Characterizations of the gaming industry were deliberated upon by portrayingits relations with the market industry. Some research directions in the area ofrequirements engineering in the gaming industry were also mentioned.,Aftab Hussain,2018/11/8,2018/11/8
1404.7260v1,Refinement-Based Specification: Requirements and Architecture,http://arxiv.org/abs/1404.7260v1,This paper presents the methodology for the system requirements andarchitecture w.r.t. their decomposition and refinement. It also introducesideas of refinement layers and of refinement-based verification.,Maria Spichkova,2014/4/29,2014/4/29
2305.16091v1,Emotions in Requirements Engineering: A Systematic Mapping Study,http://arxiv.org/abs/2305.16091v1,"The purpose of requirements engineering (RE) is to make sure that theexpectations and needs of the stakeholders of a software system are met.Emotional needs can be captured as emotional requirements that represent howthe end user should feel when using the system. Differently from functional andquality (non-functional) requirements, emotional requirements have receivedrelatively less attention from the RE community. This study is motivated by theneed to explore and map the literature on emotional requirements. The studyapplies the systematic mapping study technique for surveying and analyzing theavailable literature to identify the most relevant publications on emotionalrequirements. We identified 34 publications that address a wide spectrum ofpractices concerned with engineering emotional requirements. The identifiedpublications were analyzed with respect to the application domains, instrumentsused for eliciting and artefacts used for representing emotional requirements,and the state of the practice in emotion-related requirements engineering. Thisanalysis serves to identify research gaps and research directions inengineering emotional requirements. To the best of the knowledge by theauthors, no other similar study has been conducted on emotional requirements.",Tahira Iqbal,2023/5/25,2023/5/25
2110.03952v1,A Framework for Aspectual Requirements Validation: An Experimental Study,http://arxiv.org/abs/2110.03952v1,"Requirements engineering is a discipline of software engineering that isconcerned with the identification and handling of user and system requirements.Aspect-Oriented Requirements Engineering (AORE) extends the existingrequirements engineering approaches to cope with the issue of tangling andscattering resulted from crosscutting concerns. Crosscutting concerns areconsidered as potential aspects and can lead to the phenomena tyranny of thedominant decomposition. Requirements-level aspects are responsible forproducing scattered and tangled descriptions of requirements in therequirements document. Validation of requirements artefacts is an essentialtask in software development. This task ensures that requirements are correctand valid in terms of completeness and consistency, hence, reducing thedevelopment cost, maintenance and establish an approximately correct estimateof effort and completion time of the project. In this paper, we present avalidation framework to validate the aspectual requirements and thecrosscutting relationship of concerns that are resulted from the requirementsengineering phase. The proposed framework comprises a high-level and low-levelvalidation to implement on software requirements specification (SRS). Thehigh-level validation validates the concerns with stakeholders, whereas thelow-level validation validates the aspectual requirement by requirementsengineers and analysts using a checklist. The approach has been evaluated usingan experimental study on two AORE approaches. The approaches areviewpoint-based called AORE with ArCaDe and lexical analysis based on Theme/Docapproach. The results obtained from the study demonstrate that the proposedframework is an effective validation model for AORE artefacts.",Abdelsalam M. Maatuk,2021/10/8,2021/10/8
1410.6902v1,Applying Agile Requirements Engineering Approach for Re-engineering & Changes in existing Brownfield Adaptive Systems,http://arxiv.org/abs/1410.6902v1,Requirements Engineering (RE) is a key activity in the development ofsoftware systems and is concerned with the identification of the goals ofstakeholders and their elaboration into precise statements of desired servicesand behavior. The research describes an Agile Requirements Engineering approachfor re-engineering & changes in existing Brownfield adaptive system. Theapproach has few modifications that can be used as a part of SCRUM developmentprocess for re-engineering & changes. The approach illustrates there-engineering & changes requirements through introduction of GAP analysis &requirements structuring & prioritization by creating AS-IS & TO-BE models with80 / 20 rule. An attempt to close the gap between requirements engineering &agile methods in form of this approach is provided for practicalimplementation.,Abdullah Masood,2014/10/25,2014/10/25
1712.00061v2,Agile Software Engineering and Systems Engineering at SKA Scale,http://arxiv.org/abs/1712.00061v2,"Systems Engineering (SE) is the set of processes and documentation requiredfor successfully realising large-scale engineering projects, but the classicalapproach is not a good fit for software-intensive projects, especially when theneeds of the different stakeholders are not fully known from the beginning, andrequirement priorities might change. The SKA is the ultimate software-enabledtelescope, with enormous amounts of computing hardware and software required toperform its data reduction. We give an overview of the system and softwareengineering processes in the SKA1 development, and the tension betweenclassical and agile SE.",Juande Santander-Vela,2017/11/30,2017/12/4
1304.0116v1,The Illusion of Requirements in Software Development,http://arxiv.org/abs/1304.0116v1,"It is widely accepted that understanding system requirements is important forsoftware development project success. However, this paper presents two novelchallenges to the requirements concept. First, where many plausible approachesto achieving a goal are evident, there may be insufficient overlap betweenapproaches to form requirements. Second, while all plausible approaches mayhave sufficient overlap to state requirements, we cannot know that unless allapproaches are identified and we are sure that none have been missed. Thissuggest that many, if not most, software projects may have too few requirementsdrive the design process, and that analysts may misrepresent design decisionsas requirements to compensate.",Paul Ralph,2013/3/30,2013/3/30
2211.06189v2,An initial Theory to Understand and Manage Requirements Engineering Debt in Practice,http://arxiv.org/abs/2211.06189v2,"Context: Advances in technical debt research demonstrate the benefits ofapplying the financial debt metaphor to support decision-making in softwaredevelopment activities. Although decision-making during requirementsengineering has significant consequences, the debt metaphor in requirementsengineering is inadequately explored. Objective: We aim to conceptualize howthe debt metaphor applies to requirements engineering by organizing conceptsrelated to practitioners' understanding and managing of requirementsengineering debt (RED). Method: We conducted two in-depth expert interviews toidentify key requirements engineering debt concepts and construct a surveyinstrument. We surveyed 69 practitioners worldwide regarding their perceptionof the concepts and developed an initial analytical theory. Results: We proposea RED theory that aligns key concepts from technical debt research butemphasizes the specific nature of requirements engineering. In particular, thetheory consists of 23 falsifiable propositions derived from the literature, theinterviews, and survey results. Conclusions: The concepts of requirementsengineering debt are perceived to be similar to their technical debtcounterpart. Nevertheless, measuring and tracking requirements engineering debtare immature in practice. Our proposed theory serves as the first guide towardfurther research in this area.",Julian Frattini,2022/11/11,2023/3/8
2303.02913v1,OpenICL: An Open-Source Framework for In-context Learning,http://arxiv.org/abs/2303.02913v1,"In recent years, In-context Learning (ICL) has gained increasing attentionand emerged as the new paradigm for large language model (LLM) evaluation.Unlike traditional fine-tuning methods, ICL instead adapts the pre-trainedmodels to unseen tasks without any parameter updates. However, theimplementation of ICL is sophisticated due to the diverse retrieval andinference methods involved, as well as the varying pre-processing requirementsfor different models, datasets, and tasks. A unified and flexible framework forICL is urgently needed to ease the implementation of the aforementionedcomponents. To facilitate ICL research, we introduce OpenICL, an open-sourcetoolkit for ICL and LLM evaluation. OpenICL is research-friendly with a highlyflexible architecture that users can easily combine different components tosuit their needs. It also provides various state-of-the-art retrieval andinference methods to streamline the process of adapting ICL to cutting-edgeresearch. The effectiveness of OpenICL has been validated on a wide range ofNLP tasks, including classification, QA, machine translation, and semanticparsing. As a side-product, we found OpenICL to be an efficient yet robust toolfor LLMs evaluation. OpenICL is released athttps://github.com/Shark-NLP/OpenICL",Zhenyu Wu,2023/3/6,2023/3/6
2310.12477v1,An Exploration of In-Context Learning for Speech Language Model,http://arxiv.org/abs/2310.12477v1,"Ever since the development of GPT-3 in the natural language processing (NLP)field, in-context learning (ICL) has played an important role in utilizinglarge language models (LLMs). By presenting the LM utterance-labeldemonstrations at the input, the LM can accomplish few-shot learning withoutrelying on gradient descent or requiring explicit modification of itsparameters. This enables the LM to learn and adapt in a black-box manner.Despite the success of ICL in NLP, little work is exploring the possibility ofICL in speech processing. This study proposes the first exploration of ICL witha speech LM without text supervision. We first show that the current speech LMdoes not have the ICL capability. With the proposed warmup training, the speechLM can, therefore, perform ICL on unseen tasks. In this work, we verify thefeasibility of ICL for speech LM on speech classification tasks.",Ming-Hao Hsu,2023/10/19,2023/10/19
2401.02543v1,Evidence for a redshifted excess in the intracluster light fractions of merging clusters at $z\sim 0.8$,http://arxiv.org/abs/2401.02543v1,"The intracluster light (ICL) fraction is a well-known indicator of thedynamical activity in intermediate-redshift clusters. Merging clusters in theredshift interval $0.18<z<0.56$ have a distinctive peak in the ICL fractionsmeasured between $\sim 3800-4800$ \AA. In this work, we analyze twohigher-redshift, clearly merging clusters, ACT-CLJ0102-49151 and CLJ0152.7-1357, at $z>0.8$, using the HST optical and infrared images obtained bythe RELICS survey. We report the presence of a similar peak in the ICLfractions, although wider and redshifted to the wavelength interval $\sim5200-7300$ \AA. The fact that this excess in the ICL fractions is found atlonger wavelengths can be explained by an assorted mixture of stellarpopulations in the ICL, direct inheritance of an ICL that was mainly formed bymajor galaxy mergers with the BCG at $z>1$ and whose production isinstantaneously burst by the merging event. The ubiquity of the ICL fractionmerging signature across cosmic time enhances the ICL as a highly reliable andpowerful probe to determine the dynamical stage of galaxy clusters, which iscrucial for cluster-based cosmological inferences that require relaxation ofthe sample.",Yolanda Jiménez-Teja,2024/1/4,2024/1/4
2101.03835v1,"DAWIS, a Detection Algorithm with Wavelets for Intracluster light Studies",http://arxiv.org/abs/2101.03835v1,"Large amounts of deep optical images will be available in the near future,allowing statistically significant studies of low surface brightness structuressuch as intracluster light (ICL) in galaxy clusters. The detection of thesestructures requires efficient algorithms dedicated to this task, wheretraditional methods suffer difficulties. We present our new Detection Algorithmwith Wavelets for Intracluster light Studies (DAWIS), developed and optimisedfor the detection of low surface brightness sources in images, in particular(but not limited to) ICL. DAWIS follows a multiresolution vision based onwavelet representation to detect sources, embedded in an iterative procedurecalled synthesis-by-analysis approach to restore the complete unmasked lightdistribution of these sources with very good quality. The algorithm is built sosources can be classified based on criteria depending on the analysis goal; wedisplay in this work the case of ICL detection and the measurement of ICLfractions. We test the efficiency of DAWIS on 270 mock images of galaxyclusters with various ICL profiles and compare its efficiency to moretraditional ICL detection methods such as the surface brightness thresholdmethod. We also run DAWIS on a real galaxy cluster image, and compare theoutput to results obtained with previous multiscale analysis algorithms. Wefind in simulations that in average DAWIS is able to disentangle galaxy lightfrom ICL more efficiently, and to detect a greater quantity of ICL flux due tothe way it handles sky background noise. We also show that the ICL fraction, ametric used on a regular basis to characterise ICL, is subject to severalmeasurement biases both on galaxies and ICL fluxes. In the real galaxy clusterimage, DAWIS detects a faint and extended source with an absolute magnitude twoorders brighter than previous multiscale methods.",A. Ellien,2021/1/11,2021/1/11
2307.09032v1,Isotonic Conditional Laws,http://arxiv.org/abs/2307.09032v1,"We introduce Isotonic Conditional Laws (ICL) which extend the classicalnotion of conditional laws by the additional requirement that there exists anisotonic relationship between the random variable of interest and theconditioning random object. We show existence and uniqueness of ICL building onconditional expectations given $\sigma$-lattices. ICL corresponds to aclassical conditional law if and only if the latter is already isotonic. ICL ismotivated from a statistical point of view by showing that ICL emergesequivalently as the minimizer of an expected score where the scoring rule maybe taken from a large class comprising the Continuous Ranked Probability Score(CRPS). Furthermore, ICL is calibrated in the sense that it is invariant tocertain conditioning operations, and the corresponding event probabilities andquantiles are simultaneously optimal with respect to all relevant scoringfunctions. We will develop a new notion of general conditional functionalsgiven $\sigma$-lattices which is of independent interest.",Sebastian Arnold,2023/7/18,2023/7/18
0906.1185v1,Tidal Streams of Intracluster Light,http://arxiv.org/abs/0906.1185v1,"Using N-body simulations, we have modeled the production and evolution ofsubstructures in the intracluster light (ICL) of a simulated galaxy cluster. Weuse a density-based definition of ICL, where ICL consists of luminous particleswhich are at low densities, to identify ICL particles and track theirevolution. We have implemented a friends-of-friends-type clustering algorithmwhich finds groups of particles correlated in both position and velocity spaceto identify substructures in the ICL, hereafter referred to as ``streams''. Wefind that ~40% of the cluster's ICL is generated in the form of these massive(M > 7.0x10^8 Msun), dynamically cold streams. The fraction of the ICLgenerated in streams is greater early in the cluster's evolution, when galaxiesare interacting in the group environment, than later in its evolution when themassive cluster potential has been assembled. The production of streamsrequires the strong tidal fields associated with close interactions betweenpairs of galaxies, and is usually associated with merging pairs of galaxies, orfast, close encounters with the cluster's central galaxy. Once streams areformed, they begin to decay as they are disrupted by the tidal field of thecluster. We find that streams have decay timescales which are ~1.5 times theirdynamical time in the cluster.",Craig S. Rudick,2009/6/5,2009/6/5
2005.13763v2,On the Mass Distribution of the Intra-Cluster Light in Galaxy Groups and Clusters,http://arxiv.org/abs/2005.13763v2,"We take advantage of a semi-analytic model with a state-of-art implementationof the formation of the intra-cluster light (ICL) to study the massdistribution of the ICL in galaxy groups and clusters, at different redshifts.We assume the ICL to follow a NFW profile with a different concentration,linked to that of the dark matter by the relation $c_{ICL}=\gamma c_{DM}$,where the parameter $\gamma$ is set to reproduce the observed relation betweenthe stellar mass in the brightest cluster galaxy (BCG) and ICL in the innermost100 kpc and the halo mass ($M^*_{100}-M_{500}$), at $z=0$. The model is thentested against several theoretical and observational results, from the presenttime to $z\sim1.5$. Our analysis shows that the fraction of stellar mass in theBCG and ICL within the innermost 100 kpc is an increasing function of redshift,parameter $\gamma$, and a decreasing function of the halo mass. The value of$\gamma$ required to match the observed $M^*_{100}-M_{500}$ is $\gamma=3$ at$z=0$, but there are hints that it might be a function of redshift and halomass. This result indicates that the distribution of the ICL is moreconcentrated than the dark matter one, but less concentrated than previouslyfound by other studies. We suggest that a modified version of the NFW is a gooddescription of the distribution of the diffuse light in groups and clusters,which makes the ICL a reliable tracer of the dark matter, in good agreementwith recent observational findings.",Emanuele Contini,2020/5/28,2020/8/21
2305.13016v2,Iterative Forward Tuning Boosts In-context Learning in Language Models,http://arxiv.org/abs/2305.13016v2,"Large language models (LLMs) have exhibited an emergent in-context learning(ICL) ability. However, the ICL models that can solve ordinary cases are hardlyextended to solve more complex tasks by processing the demonstration examplesonce. This single-turn ICL is incoordinate with the decision making process ofhumans by learning from analogy. In this paper, we propose an effective andefficient two-stage framework to boost ICL in LLMs by exploiting a dual formbetween Transformer attention and gradient descent-based optimization.Concretely, we divide the ICL process into ""Deep-Thinking"" and inferencestages. The ""Deep-Thinking"" stage performs iterative forward optimization ofdemonstrations, which is expected to boost the reasoning abilities of LLMs attest time by ""thinking"" demonstrations multiple times. It produces accumulatedmeta-gradients by manipulating the Key-Value matrices in the self-attentionmodules of the Transformer. Then, the inference stage only takes the test queryas input without concatenating demonstrations and applies the learnedmeta-gradients through attention for output prediction. In this way,demonstrations are not required during the inference stage since they arealready learned and stored in the definitive meta-gradients. LLMs can beeffectively and efficiently adapted to downstream tasks. Extensive experimentson ten classification and multiple-choice datasets show that our methodachieves substantially better performance than standard ICL in terms of bothaccuracy and efficiency.",Jiaxi Yang,2023/5/22,2023/5/30
2310.05797v2,Are Large Language Models Post Hoc Explainers?,http://arxiv.org/abs/2310.05797v2,"Large Language Models (LLMs) are increasingly used as powerful tools for aplethora of natural language processing (NLP) applications. A recentinnovation, in-context learning (ICL), enables LLMs to learn new tasks bysupplying a few examples in the prompt during inference time, therebyeliminating the need for model fine-tuning. While LLMs have been utilized inseveral applications, their applicability in explaining the behavior of othermodels remains relatively unexplored. Despite the growing number of newexplanation techniques, many require white-box access to the model and/or arecomputationally expensive, highlighting a need for next-generation post hocexplainers. In this work, we present the first framework to study theeffectiveness of LLMs in explaining other predictive models. More specifically,we propose a novel framework encompassing multiple prompting strategies: i)Perturbation-based ICL, ii) Prediction-based ICL, iii) Instruction-based ICL,and iv) Explanation-based ICL, with varying levels of information about theunderlying ML model and the local neighborhood of the test sample. We conductextensive experiments with real-world benchmark datasets to demonstrate thatLLM-generated explanations perform on par with state-of-the-art post hocexplainers using their ability to leverage ICL examples and their internalknowledge in generating model explanations. On average, across four datasetsand two ML models, we observe that LLMs identify the most important featurewith 72.19% accuracy, opening up new frontiers in explainable artificialintelligence (XAI) to explore LLM-based explanation frameworks.",Nicholas Kroeger,2023/10/9,2023/10/10
1311.1921v3,Diffuse optical intracluster light as a measure of stellar tidal stripping: the cluster CL0024+17 at $z\sim $0.4 observed at LBT,http://arxiv.org/abs/1311.1921v3,"We have evaluated the diffuse intracluster light (ICL) in the central core ofthe galaxy cluster CL0024+17 at $z\sim 0.4$ observed with the prime focuscamera (LBC) at LBT. The measure required an accurate removal of the galaxieslight within $\sim 200$ kpc from the center. The residual background intensityhas then been integrated in circular apertures to derive the average ICLintensity profile. The latter shows an approximate exponential decline asexpected from theoretical cold dark matter models. The radial profile of theICL over the galaxies intensity ratio (ICL fraction) is increasing withdecreasing radius but near the cluster center it starts to bend and thendecreases where the overlap of the halos of the brightest cluster galaxiesbecomes dominant. Theoretical expectations in a simplified CDM scenario showthat the ICL fraction profile can be estimated from the stripped over galaxystellar mass ratio in the cluster. It is possible to show that the latterquantity is almost independent of the properties of the individual hostgalaxies but mainly depends on the average cluster properties. The predictedICL fraction profile is thus very sensitive to the assumed CDM profile, totalmass and concentration parameter of the cluster. Adopting values very similarto those derived from the most recent lensing analysis in CL0024+17 we find agood agreement with the observed ICL fraction profile. The galaxy counts in thecluster core have then been compared with that derived from composite clustersamples in larger volumes, up to the clusters virial radius. The galaxy countsin the CL0024+17 core appear flatter and the amount of bending respect to theaverage cluster galaxy counts imply a loss of total emissivity in broadagreement with the measured ICL fraction.",E. Giallongo,2013/11/8,2013/12/18
1211.3210v2,Fast estimation of the ICL criterion for change-point detection problems with applications to Next-Generation Sequencing data,http://arxiv.org/abs/1211.3210v2,"In this paper, we consider the Integrated Completed Likelihood (ICL) as auseful criterion for estimating the number of changes in the underlyingdistribution of data in problems where detecting the precise location of thesechanges is the main goal. The exact computation of the ICL requires O(Kn2)operations (with K the number of segments and n the number of data-points)which is prohibitive in many practical situations with large sequences of data.We describe a framework to estimate the ICL with O(Kn) complexity. Our approachis general in the sense that it can accommodate any given model distribution.We checked the run-time and validity of our approach on simulated data anddemonstrate its good performance when analyzing real Next-Generation Sequencing(NGS) data using a negative binomial model.",Alice Cleynen,2012/11/14,2013/7/1
1301.4265v1,Theory and synthesis of bilayer graphene intercalated with ICl and IBr for low power device applications,http://arxiv.org/abs/1301.4265v1,"Graphene intercalation materials are potentially promising for theimplementation of the ultra-low power, excitonic-condensate-based BilayerpseudoSpin Field-Effect Transistor (BiSFET) concept, as well as other noveldevice concepts requiring a graphene interlayer dielectric. Using densityfunctional theory (DFT) we study the structural and electronic properties ofbilayer graphene intercalated with iodine monochloride (ICl) and iodinemonobromide (IBr). We determine the structural configuration of ICl and IBrgraphene intercalation compounds (GICs). We also conduct an in-depthexploration of inter-layer electronic coupling, using \textit{ab initio}calculations. The presence of intercalants dopes the graphene layer. It alsoreduces, but does not eliminate, the electronic coupling between graphenelayers, which may enable BiSFET operation. In addition, we present experimentalresults for ICl-GIC synthesis and characterization.",Priyamvada Jadaun,2013/1/17,2013/1/17
2310.20046v1,Which Examples to Annotate for In-Context Learning? Towards Effective and Efficient Selection,http://arxiv.org/abs/2310.20046v1,"Large Language Models (LLMs) can adapt to new tasks via in-context learning(ICL). ICL is efficient as it does not require any parameter updates to thetrained LLM, but only few annotated examples as input for the LLM. In thiswork, we investigate an active learning approach for ICL, where there is alimited budget for annotating examples. We propose a model-adaptiveoptimization-free algorithm, termed AdaICL, which identifies examples that themodel is uncertain about, and performs semantic diversity-based exampleselection. Diversity-based sampling improves overall effectiveness, whileuncertainty sampling improves budget efficiency and helps the LLM learn newinformation. Moreover, AdaICL poses its sampling strategy as a Maximum Coverageproblem, that dynamically adapts based on the model's feedback and can beapproximately solved via greedy algorithms. Extensive experiments on ninedatasets and seven LLMs show that AdaICL improves performance by 4.4% accuracypoints over SOTA (7.7% relative improvement), is up to 3x more budget-efficientthan performing annotations uniformly at random, while it outperforms SOTA with2x fewer ICL examples.",Costas Mavromatis,2023/10/30,2023/10/30
2311.03319v1,DAIL: Data Augmentation for In-Context Learning via Self-Paraphrase,http://arxiv.org/abs/2311.03319v1,"In-Context Learning (ICL) combined with pre-trained large language models hasachieved promising results on various NLP tasks. However, ICL requireshigh-quality annotated demonstrations which might not be available inreal-world scenarios. To overcome this limitation, we propose \textbf{D}ata\textbf{A}ugmentation for \textbf{I}n-Context \textbf{L}earning(\textbf{DAIL}). DAIL leverages the intuition that large language models aremore familiar with the content generated by themselves. It first utilizes thelanguage model to generate paraphrases of the test sample and employs majorityvoting to determine the final result based on individual predictions. Ourextensive empirical evaluation shows that DAIL outperforms the standard ICLmethod and other ensemble-based methods in the low-resource scenario.Additionally, we explore the use of voting consistency as a confidence score ofthe model when the logits of predictions are inaccessible. We believe our workwill stimulate further research on ICL in low-resource settings.",Dawei Li,2023/11/6,2023/11/6
2311.09606v1,GistScore: Learning Better Representations for In-Context Example Selection with Gist Bottlenecks,http://arxiv.org/abs/2311.09606v1,"Large language models (LLMs) have the ability to perform in-context learning(ICL) of new tasks by conditioning on prompts comprising a few task examples.This work studies the problem of selecting the best examples given a candidatepool to improve ICL performance on given a test input. Existing approacheseither require training with feedback from a much larger LLM or arecomputationally expensive. We propose a novel metric, GistScore, based onExample Gisting, a novel approach for training example retrievers for ICL usingan attention bottleneck via Gisting, a recent technique for compressing taskinstructions. To tradeoff performance with ease of use, we experiment with bothfine-tuning gist models on each dataset and multi-task training a single modelon a large collection of datasets. On 21 diverse datasets spanning 9 tasks, weshow that our fine-tuned models get state-of-the-art ICL performance with 20%absolute average gain over off-the-shelf retrievers and 7% over the best priormethods. Our multi-task model generalizes well out-of-the-box to new taskcategories, datasets, and prompt templates with retrieval speeds that areconsistently thousands of times faster than the best prior training-freemethod.",Shivanshu Gupta,2023/11/16,2023/11/16
